Moisture,rainfall,Average Humidity,Mean Temp,max Temp,Min temp
12.95473984,0.04093459,36,74,89,60
12.92760859,0.03354535,31,74,88,59
13.06533746,0.11087863,27,72,86,59
12.89460114,0.17361032,28,74,92,57
12.8614842,0.11545592,26,77,93,61
12.68447137,0.1102721,24,82,99,66
12.89726658,0.06226051,23,84,94,73
12.8717735,0.04107468,26,78,90,67
12.96686845,0.08735555,26,76,92,59
12.87362249,0.14401957,25,78,89,66
12.76071038,0.13853161,24,74,89,60
12.94015155,0.07401617,24,78,88,68
13.16722553,0.05403291,24,79,90,68
12.92739998,0.21334303,24,75,89,61
12.87891078,0.2505521,22,72,89,56
13.01813092,0.264995,17,76,94,58
12.76168015,0.16440192,20,80,94,66
12.82511468,0.12811633,22,82,96,68
12.90685649,0.09962944,21,80,93,68
12.74429016,0.07095528,23,80,95,65
12.78455613,0.12643599,21,81,95,67
13.05617125,0.21997917,21,81,96,66
12.90547384,0.19983787,40,77,86,67
12.90188787,0.22083074,47,76,90,62
12.75364965,0.24263603,38,76,88,64
12.86341853,0.25107319,33,77,90,64
12.93078068,0.25686013,29,84,96,73
12.94967921,0.27893227,31,81,91,71
12.83102942,0.30401618,34,78,93,63
13.01509226,0.25451679,32,79,89,69
12.80543823,0.16124102,41,80,90,69
12.84361916,0.09406781,46,81,94,68
13.07295678,0.08167877,43,80,91,70
12.80547609,0.04985876,32,80,94,66
12.95624588,0.07738469,29,82,95,70
12.72934781,0.11902733,23,86,100,73
12.81279064,0.1866859,21,87,99,75
12.84551702,0.14167626,20,83,96,70
12.80527286,0.1695964,23,82,96,68
12.78458174,0.23562293,23,85,97,73
12.91914802,0.28589122,31,86,97,74
12.8710111,0.31304122,38,80,93,68
12.94816253,0.32560631,42,77,88,66
12.96045099,0.29473062,28,77,90,64
13.23392453,0.27390517,25,80,97,64
12.94213611,0.35624681,23,84,100,69
12.90448778,0.2800796,16,87,103,71
12.77896867,0.30094135,17,90,104,75
12.88786543,0.21167439,17,90,101,79
12.68784377,0.19472972,20,90,100,79
12.85238779,0.22419357,18,88,99,77
12.71145323,0.26909019,15,85,101,69
12.96371477,0.30141486,13,92,107,76
13.04191535,0.31059212,13,93,109,77
13.0147109,0.28044987,12,93,104,82
12.80120499,0.21911052,9,88,100,75
12.72574689,0.18884224,11,85,100,70
12.88365296,0.20112027,10,88,102,74
12.97353526,0.1555159,10,90,101,80
12.84142995,0.18013069,10,87,103,71
12.74579949,0.18195726,11,92,108,75
12.90529062,0.26450541,10,96,111,80
12.89388664,0.2487961,12,97,112,82
12.9162831,0.19513917,11,98,111,86
12.92228411,0.24353516,13,96,109,83
13.16748296,0.26390672,17,94,107,81
12.76826385,0.21078474,18,96,107,84
12.92769288,0.32283957,18,93,105,81
12.90559042,0.21989283,27,92,105,80
12.82076487,0.22901769,22,90,102,77
12.85594789,0.15807666,20,89,102,76
13.00198388,0.25041691,18,92,106,77
12.93955727,0.21623491,14,96,108,84
12.91116678,0.29265114,22,96,109,79
13.04924425,0.28155077,44,90,103,77
12.90296337,0.26257666,30,92,104,80
12.89391397,0.19510931,23,94,107,80
12.87292942,0.15183977,19,97,112,82
12.89439478,0.14221389,25,100,112,88
12.96960738,0.0943495,29,98,111,84
12.95811266,0.11016122,31,100,112,87
12.78289529,0.09773263,28,100,113,88
12.94591632,0.07293744,26,99,112,86
12.96931049,0.05173966,26,98,112,83
12.7894237,0.07799183,21,98,109,87
12.91822803,0.07118955,16,101,113,89
12.80034332,0.07801862,29,96,109,83
12.85351896,0.0427246,34,94,107,80
12.8568968,0.0561879,27,92,106,79
12.9880186,0.06735406,21,96,108,84
13.00539799,0.04461554,30,98,110,86
12.89764099,0.08749176,31,96,111,79
12.88535189,0.04536572,40,90,106,75
12.91965871,0.05825552,49,84,97,70
12.85622362,0.00031834,40,90,102,78
12.79177491,0.04244061,46,84,96,72
12.86673351,0.08429176,44,92,102,82
13.02880368,0.09868759,41,96,104,87
12.98323869,0.10868584,36,98,107,88
12.90675658,0.04843143,28,98,106,89
13.06583631,0.10130284,27,96,107,86
12.92003422,0.07958069,15,95,106,84
12.86585882,0.04452248,14,96,108,83
12.91542951,0.0398338,24,96,108,85
12.93808478,0.11749658,26,97,109,85
12.93263016,0.0731871,26,94,107,82
12.9577148,0.05346743,28,96,107,84
12.95703712,0.10169919,25,96,108,83
12.69607518,0.10844059,26,94,105,82
12.83848301,0.22494806,32,90,102,72
12.94349349,0.24521524,59,74,95,52
12.88042913,0.14459727,34,86,98,73
13.06904787,0.10221223,30,92,102,82
12.82662014,0.03040954,26,96,107,85
12.88024351,0.03126054,24,96,108,85
13.00356218,0.01702887,21,97,109,85
12.91864028,0,26,95,106,84
12.78801144,0,36,94,102,86
12.95093505,0,44,92,107,78
12.81000304,0,48,92,106,77
12.71134205,0,46,94,105,83
12.88067521,0,44,96,107,85
12.9141521,0,61,88,100,77
12.89544862,0,60,88,99,78
12.83608876,0,53,92,101,82
12.89490228,0,66,90,102,78
12.90487487,0,64,88,99,77
12.88380798,0,67,86,95,77
12.91690643,0,50,89,98,80
12.8120789,0,47,92,101,83
12.89750897,0,42,96,106,85
12.98776449,0,30,98,108,87
12.99467411,0,39,97,105,89
12.90634178,0,63,90,98,82
12.89288209,0,71,88,98,78
12.86550822,0,77,86,93,78
12.83647065,0,71,90,96,83
12.84020615,0,81,83,88,78
12.84784658,0,72,86,95,77
12.98115499,0.002078,77,88,98,78
12.85574941,0,73,87,94,80
12.94000299,0,80,86,92,80
12.84524499,0,85,83,88,78
12.89594696,0,72,88,95,80
13.04237051,0,79,86,91,81
12.9479126,0,78,86,96,77
12.87278816,0,74,84,93,76
12.9284116,0,79,84,89,78
12.86835237,0,85,82,88,77
12.73135434,0,84,82,88,77
12.93565273,0,80,87,94,80
12.86502045,0,72,86,93,80
12.85508975,0,65,86,91,80
12.90279427,0,63,86,90,81
12.84342834,0,66,87,95,79
13.04370966,0.00453491,64,77,93,61
12.87612041,0,60,87,95,79
13.09666973,0,59,87,96,78
12.86520259,0,58,88,97,80
12.93065137,0,59,88,97,80
13.00779768,0,58,82,97,68
12.79406403,0,58,88,97,78
12.98106825,0,54,90,99,80
12.92254567,0,53,90,100,81
12.85271727,0.00051902,52,92,102,82
12.92825443,0,51,92,102,82
12.76500489,0,58,91,100,82
12.73844402,0.00042435,71,90,100,80
12.73412175,0,68,88,98,79
12.80176497,0,84,82,87,77
13.01758253,0,90,80,83,77
12.93205357,0.00167937,90,79,84,74
12.81476168,0.01379756,84,84,90,77
12.79719374,0.0248873,71,86,95,78
12.84533827,0.05176107,68,87,96,78
12.90224497,0.06423583,62,88,98,79
12.86922732,0.01606504,58,88,97,80
12.929714,0.04644033,57,87,96,78
12.86791354,0.01636776,56,88,98,79
12.87214274,0.01149962,55,90,100,80
12.86967587,0,71,87,96,78
12.88082003,0,83,84,92,77
12.87328618,0.0069962,79,84,92,76
12.91224661,0,74,84,91,78
12.97567486,0.01655588,83,82,87,77
12.88451053,0,85,82,87,76
12.86376233,0,73,83,90,76
12.96178641,0,69,88,97,79
13.02775156,0.03355131,69,89,98,80
12.91709792,0.07686413,76,85,95,75
12.97555645,0,73,82,91,74
12.92447427,0,69,84,92,76
12.80737097,0.02527181,62,85,95,75
12.67012883,0.05914395,53,84,96,73
12.81775968,0.06100218,60,82,93,72
12.98466761,0.15418838,83,80,88,73
12.98385129,0.19128936,84,80,84,75
13.07860742,0.12194853,73,82,94,71
12.93994352,0.15729132,66,82,93,72
13.09629696,0.12740497,64,85,96,74
12.87179804,0.17355234,40,86,99,74
12.95367544,0.11693843,41,86,96,75
12.74902094,0.14030465,46,86,98,75
12.91655297,0.07716642,46,86,98,74
13.00966522,0.06842165,46,88,100,77
12.95025205,0.0296232,41,90,102,78
12.89382475,0.0044597,32,92,104,79
12.82038908,0,39,91,103,79
13.15542704,0.0136786,32,92,104,81
13.07972816,0,26,91,103,79
12.57319662,0,31,90,103,78
12.81412785,0,28,89,103,75
12.95570707,0,34,90,101,78
12.99886651,0,32,88,99,77
13.01118609,0.00560876,33,88,100,75
12.85210878,0,42,86,99,73
12.90888009,0,40,90,103,76
12.74511796,0,42,88,98,78
12.7486057,0,51,88,97,78
12.95598038,0.00870311,59,88,103,74
13.05051733,0.01652103,81,76,81,72
12.81458002,0,83,78,84,71
12.82240411,0.18500612,72,80,89,71
12.91261672,0.11392027,55,82,95,69
12.84019565,0.10210586,39,83,97,69
12.75485558,0.10508922,32,85,96,74
12.94928084,0.11970223,37,84,94,74
12.87497693,0.11503799,36,82,95,70
12.84886527,0.07778713,33,85,96,74
12.92405442,0.00785263,36,86,96,75
12.966245,0.08846062,33,84,95,74
13.15098294,0.07972244,38,84,94,73
12.86852024,0.06600415,46,80,91,68
13.06846732,0,41,79,92,66
13.02626187,0,49,76,91,62
12.90803049,0.00794799,38,78,93,64
12.92478806,0,30,79,93,65
12.76438012,0,25,78,93,64
12.77626463,0,24,76,93,59
12.76602536,0,20,74,92,57
12.97670091,0,26,74,90,57
12.84763991,0,24,76,93,58
12.96806002,0,20,80,93,66
13.16537342,0,17,78,93,63
12.68435536,0,19,79,93,65
12.90275731,0,24,76,93,60
12.86912744,0,27,76,93,59
13.03839138,0,26,78,94,63
12.97555525,0.00337705,21,83,95,71
12.92483337,0.00427612,32,80,95,64
12.70638503,0,41,76,87,66
13.02603664,0,42,75,86,64
12.64508902,0,47,74,84,63
12.8477863,0,46,74,86,62
12.65390239,0,46,76,88,63
12.73607993,0,41,76,90,61
12.81701765,0,36,76,91,61
12.87368911,0.01666181,29,75,90,60
12.85254434,0,32,68,77,58
12.91726177,0,59,63,67,59
12.78019073,0,100,60,66,53
12.99237089,0.01066253,94,68,77,60
12.86836574,0,87,70,80,61
12.98051182,0,87,69,79,59
12.86820365,0.06218109,65,71,79,63
12.96408021,0.18599078,36,67,78,56
12.83207634,0.06804461,32,64,76,51
12.9569832,0,33,64,78,50
12.94514122,0,42,64,80,49
12.9041022,0,41,65,81,49
13.18098925,0,41,66,81,51
12.96109523,0,38,67,82,52
13.07422736,0,40,68,84,53
12.88451202,0.0058166,38,68,82,55
12.92226336,0.03724143,32,68,80,55
12.9324278,0.01160154,38,67,81,53
12.94549947,0,43,67,80,54
13.00579009,0,41,66,81,51
12.93270846,0,48,68,81,54
12.76425649,0,43,68,82,53
12.9643265,0,47,67,81,53
12.97076047,0,44,70,82,57
13.11253345,0,49,70,83,57
12.87865883,0,54,70,82,57
12.81536567,0,57,68,80,57
13.01845682,0.02412155,38,66,76,55
13.05219091,0,42,68,77,60
12.86836573,0,54,73,85,61
12.84339238,0.00448021,65,67,78,56
13.02616089,0.01356465,50,66,77,56
12.83252462,0,44,67,74,60
12.88468962,0,41,68,75,60
12.71952909,0,45,68,73,61
12.7075687,0.04104616,53,65,74,56
12.93597671,0.04049161,50,64,75,52
12.8678283,0.0032656,45,64,76,52
12.72453923,0,40,62,74,49
12.86012848,0.04251059,45,62,75,50
12.94972876,0.03996159,45,62,75,49
12.86591278,0.04245101,43,62,76,47
12.8813427,0.10370267,49,64,77,50
12.87961327,0.06933643,45,67,77,57
12.96961128,0.08656548,48,62,74,51
12.75206456,0.06262126,41,62,74,51
12.85250393,0.02828791,40,64,73,55
12.83199847,0.02390404,45,64,74,55
12.93460258,0.04486259,42,62,73,50
12.89266102,0.02547609,49,62,72,52
12.96447899,0,50,60,73,46
12.85288032,0,44,60,75,45
12.81373557,0,49,62,73,50
12.97717042,0,78,56,59,53
13.13474956,0,78,59,66,52
12.96963521,0.01060417,69,55,69,41
12.88923104,0,60,58,73,44
12.97950797,0,72,58,69,46
12.94199467,0,92,52,63,41
12.93830094,0.02286025,87,50,62,37
12.94201612,0.03495605,87,50,63,36
12.81220246,0,80,50,65,36
12.83218109,0,78,54,67,42
12.77976489,0,84,56,64,47
12.92339809,0.0146704,86,52,65,38
12.94345248,0,74,56,68,43
12.98754678,0,62,57,73,41
12.93646078,0.01716715,54,60,76,43
12.86533265,0.02985832,65,60,76,43
13.10162827,0,64,61,77,45
12.80851996,0,55,62,78,47
13.1062809,0.012905,51,63,78,48
12.79773713,0,56,66,79,52
12.84370399,0.01667025,55,64,79,50
12.95504135,0.02354139,56,66,79,54
12.87526224,0,52,66,77,55
12.86278597,0.0045416,56,66,80,52
12.74010686,0.02887106,48,68,81,56
12.89060262,0.00565959,43,68,80,56
12.91447398,0.03285476,41,70,81,58
12.88637435,0,42,68,80,56
12.98936423,0.02725622,36,64,78,50
12.86891573,0.04870757,41,63,77,49
12.85168741,0.01411212,41,68,80,56
13.04952588,0.04114263,41,66,78,54
12.92112864,0.05869647,36,65,80,50
12.8819653,0.05800183,38,67,82,52
12.98360901,0.08082161,33,71,87,55
12.98343946,0.09589412,33,72,88,57
12.88712387,0.15157768,51,69,75,63
12.72937463,0.13035319,59,67,76,58
12.67320151,0.13779289,28,63,75,51
12.92467234,0.03730678,45,63,75,51
12.86970503,0,62,68,77,59
12.89601918,0,71,68,79,57
12.90756264,0,64,68,78,59
12.94050717,0,52,68,78,58
12.89458279,0.02875148,42,70,80,60
12.87549195,0.07866578,39,64,73,56
12.90527123,0.07587647,33,63,76,50
12.91564841,0.01247682,32,65,79,51
13.05028275,0.04907234,30,68,84,52
12.88444525,0,35,69,84,54
12.89377208,0.00336897,35,74,89,59
12.81514502,0.06738097,60,70,82,58
12.89161707,0.01826356,53,70,82,58
12.97883334,0.05282027,52,71,84,58
12.95584133,0.0465294,39,72,87,58
12.91742862,0.01864605,34,76,91,61
12.88045131,0.06102551,23,78,93,64
12.99178828,0.0194797,21,78,94,62
12.72639669,0.10570593,23,80,92,68
13.00928876,0.09900019,30,79,91,67
13.05680401,0.12391758,29,81,91,71
12.65058447,0.12901658,33,78,88,68
12.98572125,0.11282027,34,74,84,65
12.8550628,0.18662518,38,74,85,64
12.89282514,0.23918184,35,72,85,59
13.02191322,0.33049059,36,72,87,58
12.84258667,0.24041515,30,73,88,58
12.91947043,0.26403505,27,76,90,61
12.88599476,0.26012968,25,78,93,63
12.92444677,0.18557506,23,80,95,64
12.80487284,0.11350465,21,80,97,64
12.89636989,0.056974,27,80,95,65
13.00169496,0.05644725,31,84,97,70
12.89168247,0.0245367,31,86,99,73
12.96869839,0.03560431,33,85,97,73
12.96669703,0.00838913,31,84,98,69
12.88889599,0.00555195,18,84,101,68
12.91872958,0.02632397,20,86,103,69
13.12837858,0.12563133,13,89,103,75
12.94009892,0.15090981,13,88,103,73
12.74087564,0.1187326,16,87,101,73
12.94424374,0.16673376,16,86,100,73
13.04598701,0.26696685,19,89,101,77
12.71213969,0.29363447,17,88,101,76
12.70677547,0.25212555,17,88,102,73
12.82824825,0.22984271,13,87,101,73
12.79031381,0.21110457,17,86,102,71
12.83038929,0.29174965,18,88,100,76
12.71222117,0.31280365,17,88,102,74
12.80927008,0.36913268,22,86,98,73
12.83282431,0.33878369,19,86,100,73
12.93571874,0.28972381,17,88,102,74
12.68632063,0.23356094,14,90,102,78
12.75434392,0.14711714,15,88,101,76
12.9434754,0.22369799,12,82,102,61
12.71833593,0.32011546,13,88,104,71
13.03116275,0.28529431,14,92,105,80
12.90119596,0.27336061,12,92,105,80
12.91376164,0.22370039,16,93,105,81
13.02572104,0.17885455,21,93,104,82
12.73749236,0.18323153,15,94,105,83
13.07448638,0.18844241,14,91,106,76
12.69151726,0.15569831,16,93,109,77
12.90401966,0.11755225,15,94,110,79
12.95495202,0.16706825,12,98,111,85
12.99648467,0.25786965,14,96,110,82
12.91448038,0.24884988,16,98,107,88
12.91254493,0.20812227,20,96,106,86
12.91401562,0.15456265,18,96,103,89
13.11612669,0.14551678,16,92,103,80
12.80735011,0.1387901,14,92,102,81
12.89575704,0.12491662,17,90,103,77
12.7273633,0.09319236,17,91,106,76
13.01563466,0.12723955,17,95,106,84
12.88612869,0.11350659,15,98,110,87
12.82953146,0.10730909,22,96,107,84
12.82195598,0.11324754,20,95,107,83
12.87900169,0.13074577,28,90,103,78
12.91905273,0.0903239,24,90,102,78
12.96494411,0.18713785,25,90,100,80
12.91577362,0.21560767,23,92,108,77
13.019288,0.19327303,21,95,109,81
12.84332181,0.2706731,13,98,105,91
12.98786732,0.27840067,23,94,103,84
13.06075335,0.23784823,31,92,105,80
12.86620338,0.25383146,37,90,103,77
12.88108335,0.23356161,27,92,104,79
12.93600066,0.23595329,16,94,106,82
12.97257428,0.23082784,13,94,106,81
12.96563163,0.14928857,13,96,109,83
12.8906951,0.20256789,12,96,110,83
12.80242405,0.21060065,13,100,109,90
12.69641147,0.11419233,13,99,109,89
13.01864708,0.08303335,15,98,111,85
12.80982168,0.15731071,16,100,112,87
12.98695942,0.18178942,12,100,110,89
12.97179889,0.12152327,16,97,109,85
13.12303182,0.09472932,14,98,110,86
12.98255029,0.05640446,11,96,109,82
13.03459603,0.09685776,13,97,112,82
12.78934442,0.15065448,13,99,114,84
12.94831239,0.21010989,16,104,114,93
12.93683698,0.1551018,23,102,112,92
12.913238,0.15583529,27,100,112,88
13.01986273,0.09312827,28,99,109,89
12.86609966,0.08972982,24,100,108,91
13.0839371,0.04826248,22,99,110,88
12.79017354,0.05123498,18,98,107,89
12.82393806,0.07986768,18,96,108,84
12.81657529,0.09453729,17,98,108,87
12.95728919,0.16226764,24,97,107,87
12.75450707,0.07049657,53,88,104,73
12.89536069,0.01485672,52,86,102,71
13.06687411,0.0160609,42,86,100,73
13.04091976,0.03114874,45,88,97,78
12.85217246,0,54,82,91,73
13.05385478,0,71,76,86,66
12.78219728,0,45,85,98,72
12.91480378,0,30,91,103,79
12.83193395,0,21,94,107,82
12.89084668,0,19,98,109,86
12.98294556,0,18,97,108,86
12.76047161,0,28,97,108,86
12.70143263,0,35,94,102,85
13.05193901,0,44,84,96,73
12.89460219,0.00815767,36,93,104,82
13.0006116,0.03194367,23,98,108,87
12.98844228,0.00185919,19,98,110,87
12.85405641,0.00911682,17,100,114,85
13.04995993,0,20,102,113,92
13.0728171,0,21,100,110,90
12.80417961,0.01792918,30,98,107,89
12.92139939,0.04609076,34,97,106,88
12.97246938,0.02857452,39,96,106,85
12.82300064,0.0422568,37,94,105,82
12.97015126,0.01267321,31,98,108,88
12.9731095,0,39,96,109,83
12.88380258,0.00094224,35,97,108,86
12.92407801,0.02206723,33,98,107,89
12.91750835,0.04585427,35,96,106,86
12.79449628,0.02333996,56,93,106,80
13.06877725,0,57,92,101,84
12.87581037,0,81,84,91,77
13.13552031,0,94,81,88,74
13.0593277,0,76,84,93,76
13.00709145,0,83,87,95,79
12.98173856,0,75,87,96,78
13.13902822,0,69,91,100,82
12.71538065,0,66,89,99,79
13.03537211,0,56,90,99,82
12.78003294,0,50,88,94,82
12.94644376,0,51,90,99,81
13.03197263,0,49,92,102,82
13.04895622,0,56,92,102,82
12.84653089,0,61,90,98,82
12.99702606,0,61,92,100,83
12.8451588,0,76,91,104,78
12.86566899,0,97,81,84,78
12.79565974,0,86,80,89,72
12.88755479,0,92,82,90,73
12.98796991,0,78,84,92,76
12.92242022,0,85,86,94,77
12.84325517,0.02167764,87,85,93,77
12.88943308,0,85,84,92,77
13.00651656,0,83,84,90,77
12.76839415,0,96,80,84,76
13.00272608,0,91,82,86,77
12.96441192,0,78,85,93,77
12.89076373,0,79,92,103,81
12.95477213,0,95,78,84,73
12.98876335,0,93,82,88,77
12.81566761,0,97,80,84,76
12.79662805,0,96,82,88,77
12.86929175,0,96,82,87,77
12.84733402,0,92,81,85,77
12.91555993,0,83,84,91,78
12.96618916,0,80,84,90,79
12.82021556,0.00225385,80,84,90,79
12.84824718,0,71,85,92,78
12.96138898,0,87,87,94,80
12.96135862,0,83,86,95,77
12.77530607,0,82,84,90,78
12.75851884,0,97,82,87,77
12.90441095,0,89,82,88,76
12.80252568,0,89,84,92,77
12.91563986,0.01724156,96,81,86,76
12.91148847,0.00399156,90,84,90,77
12.89041053,0,92,84,91,76
12.91573536,0.00473607,96,80,84,76
12.84144837,0,98,80,84,77
12.92507047,0.02482867,100,76,78,75
12.91025817,0.21895669,97,80,84,75
12.76742763,0.13028815,89,82,88,76
13.01971507,0,83,84,91,76
12.95210414,0,89,84,93,75
12.96369014,0,84,82,91,74
12.92600202,0,86,82,90,75
12.93584961,0,88,85,91,79
12.94072018,0,79,85,92,78
13.10561117,0,87,86,91,80
12.77479988,0,93,84,90,79
12.9217966,0,90,84,91,77
12.71754249,0,89,85,92,78
12.90759248,0,93,83,89,77
12.92712786,0,96,80,83,76
12.86306182,0,89,82,88,76
12.8940689,0,90,84,90,77
12.94611212,0,86,85,92,78
12.94442799,0.00029998,97,82,85,78
12.89205784,0,84,83,89,77
13.00584446,0.01013053,92,83,89,77
12.89126488,0.03134928,96,80,84,76
12.96515162,0.0123605,89,82,90,75
12.8829869,0.00417157,96,82,87,77
13.01540993,0,93,82,89,74
13.07927154,0.03174683,84,82,89,74
12.78653348,0,70,81,89,73
12.7760304,0.02719149,70,81,90,72
12.82585786,0.02682104,69,80,91,70
12.91134487,0.01028368,80,79,85,73
12.93204997,0.02046472,92,77,83,71
12.81045011,0.06005408,94,76,79,74
12.9208644,0.0841193,73,79,85,73
12.85448327,0,60,81,91,71
12.91694675,0,52,80,92,68
13.07196488,0.12447929,53,83,92,74
12.97969351,0.07450455,52,82,93,72
12.92434812,0.09858411,51,82,94,70
12.95861391,0.2228459,48,80,92,68
12.94424659,0.12855534,47,82,95,68
12.78660261,0.11341892,51,84,100,69
13.00109304,0.08006364,56,82,94,70
12.91530747,0.0776757,56,82,93,71
12.99691485,0.09419903,59,83,96,70
13.04607073,0.08925248,51,86,97,74
12.96325719,0.11055694,54,82,93,71
13.10008181,0.12220198,54,82,92,72
13.08894052,0.1796935,58,82,91,74
12.81342451,0.28862131,62,81,91,71
12.89813054,0.26717011,44,84,97,70
13.13462534,0.18105142,29,84,96,72
13.00731281,0.15220806,40,84,94,73
12.73828493,0.05361401,49,82,94,69
12.86687651,0.16287162,50,82,96,69
12.79054124,0.29396519,45,83,96,70
12.80434004,0.17685429,38,82,95,69
12.8645205,0.1784297,39,82,93,70
12.97376479,0.12850257,63,83,92,74
12.68309915,0.05435099,72,81,89,73
13.06294612,0.03544632,68,82,92,73
12.98318039,0.07244817,55,83,93,73
12.86052326,0.13790993,52,82,94,70
12.76206964,0.26461286,43,83,96,70
13.01510645,0.27772908,27,83,95,71
12.76366124,0.33147006,45,78,90,65
12.87986823,0.291241,31,76,90,63
12.88269578,0.20511291,37,80,91,69
12.88309408,0.20236105,35,82,92,72
12.83187281,0.16655553,35,76,90,61
12.93161927,0.13364869,34,76,87,64
12.9389121,0.16297403,35,76,86,66
12.7869243,0.26244029,38,76,87,65
12.92733075,0.34866006,45,72,84,61
12.905654,0.3132829,43,73,84,62
13.01226904,0.24893817,46,72,85,59
12.86517983,0.21139503,40,74,88,60
12.8209921,0.18104788,36,74,87,60
12.81125492,0.16706095,44,72,85,59
12.87502308,0.2056398,50,72,83,60
12.78043187,0.19301918,45,74,84,63
12.98530097,0.29078419,72,74,80,69
12.75106877,0.31073026,85,74,83,66
13.01814712,0.2535624,87,71,76,66
12.927483,0.28809325,87,75,83,67
12.95360258,0.27789621,84,76,84,67
12.80518741,0.23477725,80,75,82,68
13.09907089,0.25988332,74,75,83,67
12.75763847,0.23821256,87,72,77,66
12.94918851,0.24275834,97,69,72,66
12.95949367,0.21390753,92,71,76,66
12.93034252,0.22267875,63,70,80,60
13.02626961,0.22460861,55,66,78,53
13.06990391,0.20867334,56,68,81,54
12.84035019,0.22015464,64,65,71,59
13.14540529,0.24147998,99,58,60,55
12.9726897,0.28560557,100,60,62,59
13.0023059,0.301119,99,63,68,58
12.9022513,0.25605625,84,68,77,58
13.18018753,0.24019075,66,65,78,52
12.81042788,0.24572588,60,66,76,57
13.00700794,0.27386408,56,64,78,50
12.91407867,0.23189624,55,62,75,49
12.8702328,0.27144763,54,62,76,47
13.09498995,0.15342658,51,62,72,53
12.72807361,0.14389701,60,60,73,46
12.96257546,0.08972662,63,60,72,47
13.15662897,0.09120516,63,60,71,48
13.04728311,0.1372778,56,61,72,50
12.91306328,0.10768843,61,62,73,50
12.83064071,0.07695559,66,60,72,48
12.74666301,0.10906583,64,60,73,48
12.86719748,0.12941,52,60,70,51
13.01234421,0.09000015,47,58,70,45
12.78253092,0.09558814,39,60,74,46
12.88389816,0.08988969,53,60,73,46
13.02778535,0.12240879,56,60,74,46
12.96220316,0.08412435,58,60,76,44
13.06884537,0.04538749,50,61,76,46
12.8554284,0.07730968,54,61,76,46
12.90838716,0.07068936,54,60,75,46
12.90204996,0.0151269,55,60,76,43
12.82962245,0.01387918,46,59,75,43
12.81986352,0.08298048,48,60,77,42
13.08125471,0.0545119,45,60,77,43
13.08746115,0.06093378,52,62,76,48
12.84135639,0,55,60,74,47
13.00552351,0.02043946,48,58,72,45
12.98560779,0.00642048,57,58,69,47
12.79808692,0.03583846,53,62,71,54
12.96768851,0.06777985,64,64,72,56
13.03092474,0.04620565,85,60,62,57
12.75665865,0.01812981,95,61,68,54
12.99783385,0.04954826,80,57,66,48
13.00323291,0.05862999,70,54,67,42
12.9442025,0.12675816,67,52,64,39
12.93490042,0.11645147,95,48,59,38
12.69313033,0.06654542,79,49,63,35
13.03123702,0.10557575,95,49,62,36
12.84597088,0.18707732,90,50,66,34
12.67122401,0.09733837,77,54,68,39
12.84521759,0.01139799,76,56,70,41
12.8446674,0.0393005,74,52,69,36
12.81449218,0.01833598,60,52,69,36
12.91188235,0,56,56,71,40
12.9665735,0.01841964,53,60,76,43
12.84723732,0,55,62,76,48
12.96451044,0,57,64,77,51
13.03041205,0,34,59,67,51
12.79406389,0,41,52,65,40
12.86860557,0.0018103,34,58,72,44
13.02212019,0,44,59,74,44
12.86071753,0,38,56,70,42
12.6809344,0,39,58,73,42
12.99997083,0,41,62,75,48
12.81932569,0,50,63,78,48
12.97508648,0,42,65,75,55
12.90040206,0.00014373,38,62,74,51
12.85350861,0,41,60,69,52
12.82039964,0,47,60,72,48
12.95444421,0,42,58,69,47
12.93744604,0,46,56,70,42
13.00980167,0.00948428,47,58,71,46
12.8434196,0,51,64,73,56
12.80195252,0,58,61,73,49
12.85648159,0,56,60,73,46
12.96539807,0,49,62,78,46
12.86580938,0,50,66,82,50
12.89130687,0,53,68,83,52
12.79012865,0,53,70,85,56
12.87726469,0,53,70,83,57
12.93625445,0,60,68,81,56
12.79837012,0,48,64,76,51
13.03292425,0,45,64,76,51
12.98102253,0,38,64,78,50
12.86796707,0,46,66,82,51
13.01146474,0.0280096,46,68,83,54
12.92306281,0.02282416,43,72,85,58
12.82528656,0.01609646,64,68,78,58
12.85229102,0,100,62,65,59
12.89566333,0,65,62,70,54
13.07865705,0,64,62,72,53
12.80821356,0,54,61,73,49
12.90378594,0,56,64,75,53
12.93112832,0,61,66,76,57
12.93407695,0,79,60,69,50
13.0080196,0,61,63,74,52
12.76984711,0,58,66,78,55
12.77373882,0,60,70,81,60
12.9506607,0,62,66,78,54
12.83645889,0.023315,57,67,77,57
12.86668075,0.00233476,54,67,77,57
12.9495128,0,44,66,77,56
12.70774207,0.01957236,45,66,75,57
12.79022517,0.01978735,53,68,81,55
12.7283666,0,53,72,82,61
12.74820724,0,58,70,79,61
12.68983141,0,55,68,80,57
12.76304444,0,46,72,84,60
12.99751252,0,39,72,85,60
12.98781007,0,39,74,85,64
12.84912889,0,46,72,82,61
12.91495304,0,37,69,81,57
12.98831117,0,35,69,82,56
12.99386449,0,34,72,86,57
13.1037182,0,26,78,91,64
12.89635041,0,33,76,92,59
13.01123661,0.00464197,34,78,91,64
12.92136364,0.05501373,38,78,93,64
12.83556079,0.00907195,32,80,97,64
12.77204604,0.03395804,28,82,97,66
12.96817709,0.02107807,20,83,94,72
13.01464576,0.0216866,20,80,93,68
